#t_s,along_mm
23.443000,112.511932
23.444000,112.517306
23.445000,112.522681
23.446000,112.528056
23.447000,112.533430
23.448000,112.538805
23.449000,112.544180
23.450000,112.549554
23.451000,112.554929
23.452000,112.560304
23.453000,112.565679
23.454000,112.571053
23.455000,112.576428
23.456000,112.581803
23.457000,112.587177
23.458000,112.592552
23.459000,112.597927
23.460000,112.603301
23.461000,112.608676
23.462000,112.614051
23.463000,112.619425
23.464000,112.624800
23.465000,112.630175
23.466000,112.635549
23.467000,112.640924
23.468000,112.646299
23.469000,112.651674
23.470000,112.657048
23.471000,112.662423
23.472000,112.667798
23.473000,112.673172
23.474000,112.678547
23.475000,112.683922
23.476000,112.689296
23.477000,112.694671
23.478000,112.700046
23.479000,112.705420
23.480000,112.710795
23.481000,112.716170
23.482000,112.721544
23.483000,112.726919
23.484000,112.732294
23.485000,112.737669
23.486000,112.743043
23.487000,112.748418
23.488000,112.753793
23.489000,112.759167
23.490000,112.764542
23.491000,112.769917
23.492000,112.775291
23.493000,112.780666
23.494000,112.786041
23.495000,112.791415
23.496000,112.796790
23.497000,112.802165
23.498000,112.807539
23.499000,112.812914
23.500000,112.818289
23.501000,112.823664
23.502000,112.829038
23.503000,112.834413
23.504000,112.839788
23.505000,112.845162
23.506000,112.850537
23.507000,112.855912
23.508000,112.861286
23.509000,112.866661
23.510000,112.872036
23.511000,112.877410
23.512000,112.882785
23.513000,112.888160
23.514000,112.893534
23.515000,112.898909
23.516000,112.904284
23.517000,112.909659
23.518000,112.915033
23.519000,112.920408
23.520000,112.925783
23.521000,112.931157
23.522000,112.936532
23.523000,112.941907
23.524000,112.947281
23.525000,112.952656
23.526000,112.958031
23.527000,112.963405
23.528000,112.968780
23.529000,112.974155
23.530000,112.979529
23.531000,112.984904
23.532000,112.990279
23.533000,112.995654
23.534000,113.001028
23.535000,113.006403
23.536000,113.011778
23.537000,113.017152
23.538000,113.022527
23.539000,113.027902
23.540000,113.033276
23.541000,113.038651
23.542000,113.044026
23.543000,113.049400
23.544000,113.054775
23.545000,113.060150
23.546000,113.065524
23.547000,113.070899
23.548000,113.076274
23.549000,113.081649
23.550000,113.087023
23.551000,113.092398
23.552000,113.097773
23.553000,113.103147
23.554000,113.108522
23.555000,113.113897
23.556000,113.119271
23.557000,113.124646
23.558000,113.130021
23.559000,113.135395
23.560000,113.140770
23.561000,113.146145
23.562000,113.151519
23.563000,113.156894
23.564000,113.162269
23.565000,113.167644
23.566000,113.173018
23.567000,113.178393
23.568000,113.183768
23.569000,113.189142
23.570000,113.194517
23.571000,113.199892
23.572000,113.205266
23.573000,113.210641
23.574000,113.216016
23.575000,113.221390
23.576000,113.226765
23.577000,113.232140
23.578000,113.237514
23.579000,113.242889
23.580000,113.248264
23.581000,113.253639
23.582000,113.259013
23.583000,113.264388
23.584000,113.269763
23.585000,113.275137
23.586000,113.280512
23.587000,113.285887
23.588000,113.291261
23.589000,113.296636
23.590000,113.302011
23.591000,113.307385
23.592000,113.312760
23.593000,113.318135
23.594000,113.323509
23.595000,113.328884
23.596000,113.334259
23.597000,113.339634
23.598000,113.345008
23.599000,113.350383
23.600000,113.355758
23.601000,113.361132
23.602000,113.366507
23.603000,113.371882
23.604000,113.377256
23.605000,113.382631
23.606000,113.388006
23.607000,113.393380
23.608000,113.398755
23.609000,113.404130
23.610000,113.409504
23.611000,113.414879
23.612000,113.420254
23.613000,113.425629
23.614000,113.431003
23.615000,113.436378
23.616000,113.441753
23.617000,113.447127
23.618000,113.452502
23.619000,113.457877
23.620000,113.463251
23.621000,113.468626
23.622000,113.472394
23.623000,113.475081
23.624000,113.477769
23.625000,113.480456
23.626000,113.483143
23.627000,113.485831
23.628000,113.488518
23.629000,113.491205
23.630000,113.493893
23.631000,113.496580
23.632000,113.499267
23.633000,113.501955
23.634000,113.504642
23.635000,113.507329
23.636000,113.510017
23.637000,113.513996
23.638000,113.519371
23.639000,113.524745
23.640000,113.530120
23.641000,113.535495
23.642000,113.540869
23.643000,113.546244
23.644000,113.551619
23.645000,113.556994
23.646000,113.562368
23.647000,113.567743
23.648000,113.573118
23.649000,113.578492
23.650000,113.583867
23.651000,113.589242
23.652000,113.594616
23.653000,113.599991
23.654000,113.605366
23.655000,113.610740
23.656000,113.616115
23.657000,113.621490
23.658000,113.626864
23.659000,113.632239
23.660000,113.637614
23.661000,113.642989
23.662000,113.648363
23.663000,113.653738
23.664000,113.659113
23.665000,113.664487
23.666000,113.669862
23.667000,113.675237
23.668000,113.680611
23.669000,113.685986
23.670000,113.691361
23.671000,113.696735
23.672000,113.702110
23.673000,113.707485
23.674000,113.712859
23.675000,113.718234
23.676000,113.723609
23.677000,113.728984
23.678000,113.734358
23.679000,113.739733
23.680000,113.745108
23.681000,113.750482
23.682000,113.755857
23.683000,113.761232
23.684000,113.766606
23.685000,113.771981
23.686000,113.777356
23.687000,113.782730
23.688000,113.788105
23.689000,113.793480
23.690000,113.798854
23.691000,113.804229
23.692000,113.809604
23.693000,113.814979
23.694000,113.820353
23.695000,113.825728
23.696000,113.831103
23.697000,113.836477
23.698000,113.841852
23.699000,113.847227
23.700000,113.852601
23.701000,113.857976
23.702000,113.863351
23.703000,113.868725
23.704000,113.874100
23.705000,113.879475
23.706000,113.884849
23.707000,113.890224
23.708000,113.895599
23.709000,113.900974
23.710000,113.906348
23.711000,113.911723
23.712000,113.917098
23.713000,113.922472
23.714000,113.927847
23.715000,113.933222
23.716000,113.938596
23.717000,113.943971
23.718000,113.949346
23.719000,113.954720
23.720000,113.960095
23.721000,113.965470
23.722000,113.970845
23.723000,113.976219
23.724000,113.981594
23.725000,113.986969
23.726000,113.992343
23.727000,113.997718
23.728000,114.001002
23.729000,114.003690
23.730000,114.006377
23.731000,114.009064
23.732000,114.011752
23.733000,114.014439
23.734000,114.017126
23.735000,114.019814
23.736000,114.022501
23.737000,114.025188
23.738000,114.027876
23.739000,114.030563
23.740000,114.033250
23.741000,114.035938
23.742000,114.038625
23.743000,114.043088
23.744000,114.048463
23.745000,114.053837
23.746000,114.059212
23.747000,114.064587
23.748000,114.069961
23.749000,114.075336
23.750000,114.080711
23.751000,114.086085
23.752000,114.091460
23.753000,114.096835
23.754000,114.102210
23.755000,114.107584
23.756000,114.112959
23.757000,114.118334
23.758000,114.123708
23.759000,114.129083
23.760000,114.134458
23.761000,114.139832
23.762000,114.145207
23.763000,114.150582
23.764000,114.155956
23.765000,114.161331
23.766000,114.166706
23.767000,114.172080
23.768000,114.177455
23.769000,114.182830
23.770000,114.188205
23.771000,114.193579
23.772000,114.198954
23.773000,114.204329
23.774000,114.209703
23.775000,114.215078
23.776000,114.220453
23.777000,114.225827
23.778000,114.231202
23.779000,114.236577
23.780000,114.241951
23.781000,114.247326
23.782000,114.252701
23.783000,114.258075
23.784000,114.263450
23.785000,114.268825
23.786000,114.274200
23.787000,114.279574
23.788000,114.284949
23.789000,114.290324
23.790000,114.295698
23.791000,114.301073
23.792000,114.306448
23.793000,114.311822
23.794000,114.317197
23.795000,114.322572
23.796000,114.327946
23.797000,114.333321
23.798000,114.338696
23.799000,114.344070
23.800000,114.349445
23.801000,114.354820
23.802000,114.360195
23.803000,114.365569
23.804000,114.370944
23.805000,114.376319
23.806000,114.381693
23.807000,114.387068
23.808000,114.392443
23.809000,114.397817
23.810000,114.403192
23.811000,114.408567
23.812000,114.413941
23.813000,114.419316
23.814000,114.424691
23.815000,114.430065
23.816000,114.435440
23.817000,114.440815
23.818000,114.446190
23.819000,114.451564
23.820000,114.456939
23.821000,114.462314
23.822000,114.467688
23.823000,114.473063
23.824000,114.478438
23.825000,114.483812
23.826000,114.489187
23.827000,114.494562
23.828000,114.499936
23.829000,114.505311
23.830000,114.510686
23.831000,114.516060
23.832000,114.521435
23.833000,114.526810
23.834000,114.532185
23.835000,114.537559
23.836000,114.542934
23.837000,114.548309
23.838000,114.553683
23.839000,114.559058
23.840000,114.564433
23.841000,114.569807
23.842000,114.575182
23.843000,114.580557
23.844000,114.585931
23.845000,114.591306
23.846000,114.596681
23.847000,114.602055
23.848000,114.607430
23.849000,114.612805
23.850000,114.618180
23.851000,114.623554
23.852000,114.628929
23.853000,114.634304
23.854000,114.639678
23.855000,114.645053
23.856000,114.650428
23.857000,114.655802
23.858000,114.661177
23.859000,114.666552
23.860000,114.671926
23.861000,114.677301
23.862000,114.682676
23.863000,114.688050
23.864000,114.693425
23.865000,114.698800
23.866000,114.704175
23.867000,114.709549
23.868000,114.714924
23.869000,114.720299
23.870000,114.725673
23.871000,114.731048
23.872000,114.736423
23.873000,114.741797
23.874000,114.747172
23.875000,114.752547
23.876000,114.757921
23.877000,114.763296
23.878000,114.768671
23.879000,114.774045
23.880000,114.779420
23.881000,114.784795
23.882000,114.790170
23.883000,114.795544
23.884000,114.800919
23.885000,114.806294
23.886000,114.811668
23.887000,114.817043
23.888000,114.822418
23.889000,114.827792
23.890000,114.833167
23.891000,114.838542
23.892000,114.843916
23.893000,114.849291
23.894000,114.854666
23.895000,114.860040
23.896000,114.865415
23.897000,114.870790
23.898000,114.876165
23.899000,114.881539
23.900000,114.886914
23.901000,114.892289
23.902000,114.897663
23.903000,114.903038
23.904000,114.908413
23.905000,114.913787
23.906000,114.919162
23.907000,114.924537
23.908000,114.929911
23.909000,114.935286
23.910000,114.940661
23.911000,114.946035
23.912000,114.951410
23.913000,114.956785
23.914000,114.962160
23.915000,114.967534
23.916000,114.972909
23.917000,114.978284
23.918000,114.983658
23.919000,114.989033
23.920000,114.994408
23.921000,114.999782
23.922000,115.005157
23.923000,115.010532
23.924000,115.015906
23.925000,115.021281
23.926000,115.026656
23.927000,115.032030
23.928000,115.037405
23.929000,115.042780
23.930000,115.048155
23.931000,115.053529
23.932000,115.058904
23.933000,115.064279
23.934000,115.069653
23.935000,115.075028
23.936000,115.080403
23.937000,115.085777
23.938000,115.091152
23.939000,115.096157
23.940000,115.098844
23.941000,115.101532
23.942000,115.104219
23.943000,115.106906
23.944000,115.109594
23.945000,115.112281
23.946000,115.114968
23.947000,115.117656
23.948000,115.120343
23.949000,115.123030
23.950000,115.125718
23.951000,115.128405
23.952000,115.131092
23.953000,115.133780
23.954000,115.136522
23.955000,115.141897
23.956000,115.147271
23.957000,115.152646
23.958000,115.158021
23.959000,115.163395
23.960000,115.168770
23.961000,115.174145
23.962000,115.179520
23.963000,115.184894
23.964000,115.190269
23.965000,115.195644
23.966000,115.201018
23.967000,115.206393
23.968000,115.211768
23.969000,115.217142
23.970000,115.222517
23.971000,115.227892
23.972000,115.233266
23.973000,115.238641
23.974000,115.244016
23.975000,115.249390
23.976000,115.254765
23.977000,115.260140
23.978000,115.265515
23.979000,115.270889
23.980000,115.276264
23.981000,115.281639
23.982000,115.287013
23.983000,115.292388
23.984000,115.297763
23.985000,115.303137
23.986000,115.308512
23.987000,115.313887
23.988000,115.319261
23.989000,115.324636
23.990000,115.330011
23.991000,115.335385
23.992000,115.340760
23.993000,115.346135
23.994000,115.351510
23.995000,115.356884
23.996000,115.362259
23.997000,115.367634
23.998000,115.373008
23.999000,115.378383
24.000000,115.383758
24.001000,115.389132
24.002000,115.394507
24.003000,115.399882
24.004000,115.405256
24.005000,115.410631
24.006000,115.416006
24.007000,115.421380
24.008000,115.426755
24.009000,115.432130
24.010000,115.437505
24.011000,115.442879
24.012000,115.448254
24.013000,115.453629
24.014000,115.459003
24.015000,115.464378
24.016000,115.469753
24.017000,115.475127
24.018000,115.480502
24.019000,115.485877
24.020000,115.491251
24.021000,115.496626
24.022000,115.502001
24.023000,115.507375
24.024000,115.512750
24.025000,115.518125
24.026000,115.523500
24.027000,115.528874
24.028000,115.534249
24.029000,115.539624
24.030000,115.544998
24.031000,115.550373
24.032000,115.555748
24.033000,115.561122
24.034000,115.566497
24.035000,115.571872
24.036000,115.577246
24.037000,115.582621
24.038000,115.587996
24.039000,115.593370
24.040000,115.598745
24.041000,115.604120
24.042000,115.609495
24.043000,115.614869
24.044000,115.620244
24.045000,115.625619
24.046000,115.630993
24.047000,115.636368
24.048000,115.641743
24.049000,115.647117
24.050000,115.652492
24.051000,115.657867
24.052000,115.663241
24.053000,115.668616
24.054000,115.673991
24.055000,115.679365
24.056000,115.684740
24.057000,115.690115
24.058000,115.695490
24.059000,115.700864
24.060000,115.706239
24.061000,115.711614
24.062000,115.716988
24.063000,115.722363
24.064000,115.727738
24.065000,115.733112
24.066000,115.738487
24.067000,115.743862
24.068000,115.749236
24.069000,115.754611
24.070000,115.759986
24.071000,115.765360
24.072000,115.770735
24.073000,115.776110
24.074000,115.781485
24.075000,115.786859
24.076000,115.792234
24.077000,115.797609
24.078000,115.802983
24.079000,115.808358
24.080000,115.813733
24.081000,115.819107
24.082000,115.824482
24.083000,115.829857
24.084000,115.835231
24.085000,115.840606
24.086000,115.845981
24.087000,115.851355
24.088000,115.856730
24.089000,115.862105
24.090000,115.867480
24.091000,115.872854
24.092000,115.878229
24.093000,115.883604
24.094000,115.888978
24.095000,115.894353
24.096000,115.899728
24.097000,115.905102
24.098000,115.910477
24.099000,115.915852
24.100000,115.921226
24.101000,115.926601
24.102000,115.931976
24.103000,115.937350
24.104000,115.942725
24.105000,115.948100
24.106000,115.953475
24.107000,115.958849
24.108000,115.964224
24.109000,115.969599
24.110000,115.974973
24.111000,115.980348
24.112000,115.985723
24.113000,115.991097
24.114000,115.996472
24.115000,116.001847
24.116000,116.007221
24.117000,116.012596
24.118000,116.017971
24.119000,116.023345
24.120000,116.028720
24.121000,116.034095
24.122000,116.039470
24.123000,116.044844
24.124000,116.050219
24.125000,116.055594
24.126000,116.060968
24.127000,116.066343
24.128000,116.071718
24.129000,116.077092
24.130000,116.082467
24.131000,116.087842
24.132000,116.093216
24.133000,116.098591
24.134000,116.103966
24.135000,116.109340
24.136000,116.114715
24.137000,116.120090
24.138000,116.125465
24.139000,116.130839
24.140000,116.136214
24.141000,116.141589
24.142000,116.146963
24.143000,116.152338
24.144000,116.157713
24.145000,116.163087
24.146000,116.168462
24.147000,116.173837
24.148000,116.179211
24.149000,116.184586
24.150000,116.189961
24.151000,116.193999
24.152000,116.196686
24.153000,116.199373
24.154000,116.202061
24.155000,116.204748
24.156000,116.207435
24.157000,116.210123
24.158000,116.212810
24.159000,116.215498
24.160000,116.218185
24.161000,116.220872
24.162000,116.223560
24.163000,116.226247
24.164000,116.228934
24.165000,116.231622
24.166000,116.235331
24.167000,116.240705
24.168000,116.246080
24.169000,116.251455
24.170000,116.256830
24.171000,116.262204
24.172000,116.267579
24.173000,116.272954
24.174000,116.278328
24.175000,116.283703
24.176000,116.289078
24.177000,116.294452
24.178000,116.299827
24.179000,116.305202
24.180000,116.310576
24.181000,116.315951
24.182000,116.321326
24.183000,116.326700
24.184000,116.332075
24.185000,116.337450
24.186000,116.342825
24.187000,116.348199
24.188000,116.353574
24.189000,116.358949
24.190000,116.364323
24.191000,116.369698
24.192000,116.375073
24.193000,116.380447
24.194000,116.385822
24.195000,116.391197
24.196000,116.396571
24.197000,116.401946
24.198000,116.407321
24.199000,116.412695
24.200000,116.418070
24.201000,116.423445
24.202000,116.428820
24.203000,116.434194
24.204000,116.439569
24.205000,116.444944
24.206000,116.450318
24.207000,116.455693
24.208000,116.461068
24.209000,116.466442
24.210000,116.471817
24.211000,116.477192
24.212000,116.482566
24.213000,116.487941
24.214000,116.493316
24.215000,116.498691
24.216000,116.504065
24.217000,116.509440
24.218000,116.514815
24.219000,116.520189
24.220000,116.525564
24.221000,116.530939
24.222000,116.536313
24.223000,116.541688
24.224000,116.547063
24.225000,116.552437
24.226000,116.557812
24.227000,116.563187
24.228000,116.568561
24.229000,116.573936
24.230000,116.579311
24.231000,116.584686
24.232000,116.590060
24.233000,116.595435
24.234000,116.600810
24.235000,116.606184
24.236000,116.611559
24.237000,116.616934
24.238000,116.622308
24.239000,116.627683
24.240000,116.633058
24.241000,116.638432
24.242000,116.643807
24.243000,116.649182
24.244000,116.654556
24.245000,116.659931
24.246000,116.665306
24.247000,116.670681
24.248000,116.676055
24.249000,116.681430
24.250000,116.686805
24.251000,116.692179
24.252000,116.697554
24.253000,116.702929
24.254000,116.708303
24.255000,116.713678
24.256000,116.719053
24.257000,116.724427
24.258000,116.729802
24.259000,116.735177
24.260000,116.740551
24.261000,116.745926
24.262000,116.751301
24.263000,116.756676
24.264000,116.762050
24.265000,116.767425
24.266000,116.772800
24.267000,116.778174
24.268000,116.783549
24.269000,116.788924
24.270000,116.794298
24.271000,116.799673
24.272000,116.805048
24.273000,116.810422
24.274000,116.815797
24.275000,116.821172
24.276000,116.826546
24.277000,116.831921
24.278000,116.837296
24.279000,116.842671
24.280000,116.848045
24.281000,116.853420
24.282000,116.858795
24.283000,116.864169
24.284000,116.869544
24.285000,116.874919
24.286000,116.880293
24.287000,116.885668
24.288000,116.891043
24.289000,116.896417
24.290000,116.901792
24.291000,116.907167
24.292000,116.912541
24.293000,116.917916
24.294000,116.923291
24.295000,116.928666
24.296000,116.934040
24.297000,116.939415
24.298000,116.944790
24.299000,116.950164
24.300000,116.955539
24.301000,116.960914
24.302000,116.966288
24.303000,116.971663
24.304000,116.977038
24.305000,116.982412
24.306000,116.987787
24.307000,116.993162
24.308000,116.998536
24.309000,117.003911
24.310000,117.009286
24.311000,117.014661
24.312000,117.020035
24.313000,117.025410
24.314000,117.030785
24.315000,117.036159
24.316000,117.041534
24.317000,117.046909
24.318000,117.052283
24.319000,117.057658
24.320000,117.063033
24.321000,117.068407
24.322000,117.073782
24.323000,117.079157
24.324000,117.084531
24.325000,117.089906
24.326000,117.095281
24.327000,117.100656
24.328000,117.106030
24.329000,117.111405
24.330000,117.116780
24.331000,117.122154
24.332000,117.127529
24.333000,117.132904
24.334000,117.138278
24.335000,117.143653
24.336000,117.149028
24.337000,117.154402
24.338000,117.159777
24.339000,117.165152
24.340000,117.170526
24.341000,117.175901
24.342000,117.181276
24.343000,117.186651
24.344000,117.192025
24.345000,117.197400
24.346000,117.202775
24.347000,117.208149
24.348000,117.213524
24.349000,117.218899
24.350000,117.224273
24.351000,117.229648
24.352000,117.235023
24.353000,117.240397
24.354000,117.245772
24.355000,117.251147
24.356000,117.256521
24.357000,117.261896
24.358000,117.267271
24.359000,117.272646
24.360000,117.278020
24.361000,117.283395
24.362000,117.288770
24.363000,117.291841
24.364000,117.294528
24.365000,117.297215
24.366000,117.299903
24.367000,117.302590
24.368000,117.305277
24.369000,117.307965
24.370000,117.310652
24.371000,117.313339
24.372000,117.316027
24.373000,117.318714
24.374000,117.321401
24.375000,117.324089
24.376000,117.326776
24.377000,117.329463
24.378000,117.334140
24.379000,117.339514
24.380000,117.344889
24.381000,117.350264
24.382000,117.355638
24.383000,117.361013
24.384000,117.366388
24.385000,117.371762
24.386000,117.377137
24.387000,117.382512
24.388000,117.387886
24.389000,117.393261
24.390000,117.398636
24.391000,117.404011
24.392000,117.409385
24.393000,117.414760
24.394000,117.420135
24.395000,117.425509
24.396000,117.430884
24.397000,117.436259
24.398000,117.441633
24.399000,117.447008
24.400000,117.452383
24.401000,117.457757
24.402000,117.463132
24.403000,117.468507
24.404000,117.473881
24.405000,117.479256
24.406000,117.484631
24.407000,117.490006
24.408000,117.495380
24.409000,117.500755
24.410000,117.506130
24.411000,117.511504
24.412000,117.516879
24.413000,117.522254
24.414000,117.527628
24.415000,117.533003
24.416000,117.538378
24.417000,117.543752
24.418000,117.549127
24.419000,117.554502
24.420000,117.559876
24.421000,117.565251
24.422000,117.570626
24.423000,117.576001
24.424000,117.581375
24.425000,117.586750
24.426000,117.592125
24.427000,117.597499
24.428000,117.602874
24.429000,117.608249
24.430000,117.613623
24.431000,117.618998
24.432000,117.624373
24.433000,117.629747
24.434000,117.635122
24.435000,117.640497
24.436000,117.645871
24.437000,117.651246
24.438000,117.656621
24.439000,117.661996
24.440000,117.667370
24.441000,117.672745
24.442000,117.678120
24.443000,117.683494
24.444000,117.688869
24.445000,117.694244
24.446000,117.699618
24.447000,117.704993
24.448000,117.710368
24.449000,117.715742
24.450000,117.721117
24.451000,117.726492
24.452000,117.731866
24.453000,117.737241
24.454000,117.742616
24.455000,117.747991
24.456000,117.753365
24.457000,117.758740
24.458000,117.764115
24.459000,117.769489
24.460000,117.774864
24.461000,117.780239
24.462000,117.785613
24.463000,117.790988
24.464000,117.796363
24.465000,117.801737
24.466000,117.807112
24.467000,117.812487
24.468000,117.817729
24.469000,117.819520
24.470000,117.821312
24.471000,117.823103
24.472000,117.824895
24.473000,117.826686
24.474000,117.828478
24.475000,117.830269
24.476000,117.832061
24.477000,117.833853
24.478000,117.835644
24.479000,117.837436
24.480000,117.839227
24.481000,117.841019
24.482000,117.842810
24.483000,117.844602
24.484000,117.846394
24.485000,117.848185
24.486000,117.849977
24.487000,117.851768
24.488000,117.853560
24.489000,117.855351
24.490000,117.857143
24.491000,117.860229
24.492000,117.865604
24.493000,117.870979
24.494000,117.876353
24.495000,117.881728
24.496000,117.887103
24.497000,117.892477
24.498000,117.897852
24.499000,117.903227
24.500000,117.908601
24.501000,117.913976
24.502000,117.919351
24.503000,117.924726
24.504000,117.930100
24.505000,117.935475
24.506000,117.940850
24.507000,117.946224
24.508000,117.951599
24.509000,117.956974
24.510000,117.962348
24.511000,117.967723
24.512000,117.973098
24.513000,117.978472
24.514000,117.983847
24.515000,117.989222
24.516000,117.994596
24.517000,117.999971
24.518000,118.005346
24.519000,118.010721
24.520000,118.016095
24.521000,118.021470
24.522000,118.026845
24.523000,118.032219
24.524000,118.037594
24.525000,118.042969
24.526000,118.048343
24.527000,118.053718
24.528000,118.059093
24.529000,118.064467
24.530000,118.069842
24.531000,118.075217
24.532000,118.080591
24.533000,118.085966
24.534000,118.091341
24.535000,118.096716
24.536000,118.102090
24.537000,118.107465
24.538000,118.112840
24.539000,118.118214
24.540000,118.123589
24.541000,118.128964
24.542000,118.134338
24.543000,118.139713
24.544000,118.145088
24.545000,118.150462
24.546000,118.155837
24.547000,118.161212
24.548000,118.166586
24.549000,118.171961
24.550000,118.177336
24.551000,118.182711
24.552000,118.188085
24.553000,118.193460
24.554000,118.198835
24.555000,118.204209
24.556000,118.209584
24.557000,118.214959
24.558000,118.220333
24.559000,118.225708
24.560000,118.231083
24.561000,118.236457
24.562000,118.241832
24.563000,118.247207
24.564000,118.252581
24.565000,118.257956
24.566000,118.263331
24.567000,118.268706
24.568000,118.274080
24.569000,118.279455
24.570000,118.284830
24.571000,118.290204
24.572000,118.295579
24.573000,118.300954
24.574000,118.305745
24.575000,118.308433
24.576000,118.311120
24.577000,118.313807
24.578000,118.316495
24.579000,118.319182
24.580000,118.321869
24.581000,118.324557
24.582000,118.327244
24.583000,118.329931
24.584000,118.332619
24.585000,118.335306
24.586000,118.337993
24.587000,118.340681
24.588000,118.343368
24.589000,118.346324
24.590000,118.351698
24.591000,118.357073
24.592000,118.362448
24.593000,118.367822
24.594000,118.373197
24.595000,118.378572
24.596000,118.383946
24.597000,118.389321
24.598000,118.394696
24.599000,118.400071
24.600000,118.405445
24.601000,118.410820
24.602000,118.416195
24.603000,118.421569
24.604000,118.426944
24.605000,118.432319
24.606000,118.437693
24.607000,118.443068
24.608000,118.448443
24.609000,118.453817
24.610000,118.459192
24.611000,118.464567
24.612000,118.469941
24.613000,118.475316
24.614000,118.480691
24.615000,118.486066
24.616000,118.491440
24.617000,118.496815
24.618000,118.502190
24.619000,118.507564
24.620000,118.512939
24.621000,118.518314
24.622000,118.523688
24.623000,118.529063
24.624000,118.534438
24.625000,118.539812
24.626000,118.545187
24.627000,118.550562
24.628000,118.555936
24.629000,118.561311
24.630000,118.566686
24.631000,118.572061
24.632000,118.577435
24.633000,118.582810
24.634000,118.588185
24.635000,118.593559
24.636000,118.598934
24.637000,118.604309
24.638000,118.609683
24.639000,118.615058
24.640000,118.620433
24.641000,118.625807
24.642000,118.631182
24.643000,118.636557
24.644000,118.641931
24.645000,118.647306
24.646000,118.652681
24.647000,118.658056
24.648000,118.663430
24.649000,118.668805
24.650000,118.674180
24.651000,118.679554
24.652000,118.684929
24.653000,118.690304
24.654000,118.695678
24.655000,118.701053
24.656000,118.706428
24.657000,118.711802
24.658000,118.717177
24.659000,118.722552
24.660000,118.727926
24.661000,118.733301
24.662000,118.738676
24.663000,118.744051
24.664000,118.749425
24.665000,118.754800
24.666000,118.760175
24.667000,118.765549
24.668000,118.770924
24.669000,118.776299
24.670000,118.781673
24.671000,118.787048
24.672000,118.792423
24.673000,118.797797
24.674000,118.803172
24.675000,118.808547
24.676000,118.813921
24.677000,118.819296
24.678000,118.824671
24.679000,118.830046
24.680000,118.833998
24.681000,118.835790
24.682000,118.837581
24.683000,118.839373
24.684000,118.841164
24.685000,118.842956
24.686000,118.844747
24.687000,118.846539
24.688000,118.848331
24.689000,118.850122
24.690000,118.851914
24.691000,118.853705
24.692000,118.855497
24.693000,118.857288
24.694000,118.859080
24.695000,118.860872
24.696000,118.862663
24.697000,118.864455
24.698000,118.866246
24.699000,118.868038
24.700000,118.869829
24.701000,118.871621
24.702000,118.873412
24.703000,118.877788
24.704000,118.883163
24.705000,118.888537
24.706000,118.893912
24.707000,118.899287
24.708000,118.904661
24.709000,118.910036
24.710000,118.915411
24.711000,118.920786
24.712000,118.926160
24.713000,118.931535
24.714000,118.936910
24.715000,118.942284
24.716000,118.947659
24.717000,118.953034
24.718000,118.958408
24.719000,118.963783
24.720000,118.969158
24.721000,118.974532
24.722000,118.979907
24.723000,118.985282
24.724000,118.990657
24.725000,118.996031
24.726000,119.001406
24.727000,119.006781
24.728000,119.012155
24.729000,119.017530
24.730000,119.022905
24.731000,119.028279
24.732000,119.033654
24.733000,119.039029
24.734000,119.044403
24.735000,119.049778
24.736000,119.055153
24.737000,119.060527
24.738000,119.065902
24.739000,119.071277
24.740000,119.076652
24.741000,119.082026
24.742000,119.087401
24.743000,119.092776
24.744000,119.098150
24.745000,119.103525
24.746000,119.108900
24.747000,119.114274
24.748000,119.119649
24.749000,119.125024
24.750000,119.130398
24.751000,119.135773
24.752000,119.141148
24.753000,119.146522
24.754000,119.151897
24.755000,119.157272
24.756000,119.162647
24.757000,119.168021
24.758000,119.173396
24.759000,119.178771
24.760000,119.184145
24.761000,119.189520
24.762000,119.194895
24.763000,119.200269
24.764000,119.205644
24.765000,119.211019
24.766000,119.216393
24.767000,119.221768
24.768000,119.227143
24.769000,119.232517
24.770000,119.237892
24.771000,119.243267
24.772000,119.248642
24.773000,119.254016
24.774000,119.259391
24.775000,119.264766
24.776000,119.270140
24.777000,119.275515
24.778000,119.280890
24.779000,119.286264
24.780000,119.291639
24.781000,119.297014
24.782000,119.302388
24.783000,119.307763
24.784000,119.313138
24.785000,119.318512
24.786000,119.323887
24.787000,119.329262
24.788000,119.334637
24.789000,119.340011
24.790000,119.345386
24.791000,119.350761
24.792000,119.356135
24.793000,119.361510
24.794000,119.366885
24.795000,119.372259
24.796000,119.377634
24.797000,119.383009
24.798000,119.388383
24.799000,119.393758
24.800000,119.399133
24.801000,119.404507
24.802000,119.409882
24.803000,119.415257
24.804000,119.420632
24.805000,119.426006
24.806000,119.431381
24.807000,119.436756
24.808000,119.442130
24.809000,119.447505
24.810000,119.452880
24.811000,119.458254
24.812000,119.463629
24.813000,119.469004
24.814000,119.474378
24.815000,119.479753
24.816000,119.485128
24.817000,119.490502
24.818000,119.495877
24.819000,119.501252
24.820000,119.506627
24.821000,119.512001
24.822000,119.517376
24.823000,119.522751
24.824000,119.528125
24.825000,119.533500
24.826000,119.538875
24.827000,119.544249
24.828000,119.549624
24.829000,119.554999
24.830000,119.560373
24.831000,119.565748
24.832000,119.571123
24.833000,119.576497
24.834000,119.581872
24.835000,119.587247
24.836000,119.592622
24.837000,119.597996
24.838000,119.603371
24.839000,119.608746
24.840000,119.614120
24.841000,119.619495
